Item ID,AegisName,English Name,Category,Required Level,Slots,Buy,Sell,Locations
19157,Droop_Gunslinger,Drooping Rebellion,Headgear,1,1,20,,Head_Top
18668,Droopy_Turtle_Hat,Droopy Turtle Hat,Headgear,1,1,20,,Head_Top
19147,Drops_Balloon,Drops Balloon,Headgear,1,0,20,,Head_Low
5762,Duneyrr_Helm,Duneyrr Helm,Headgear,1,0,20,,Head_Top
19320,Dwarf_Beard_J,Dwarf's Mustache,Headgear,1,0,20,,Head_Low
5731,E_Apple_OE_Archer_C,E Apple OE Archer C,Headgear,1,0,1,,Head_Top
5729,E_Bunny_Band_C,E Bunny Band C,Headgear,1,0,1,,Head_Top
5730,E_Centimental_Flower_C,E Centimental Flower C,Headgear,1,0,1,,Head_Low
5732,E_Elven_Ears_C,E Elven Ears C,Headgear,1,0,1,,Head_Mid
19006,Victory_Ear_Accessary,Ear of Victory,Headgear,1,1,,,Head_Mid
18864,Earth_Goddess_Flower_J,Earth Goddess Flower,Headgear,1,0,10,,Head_Top
420369,EarthStone_In_Mouth,Earth Stone In Mouth,Headgear,1,0,,,Head_Low
5896,EGGTART_HAT,Egg Tart Hat,Headgear,1,0,,,Head_Top
420065,Angeling_Balloon_TW,Eternal Poring Balloon,Headgear,1,0,,,Head_Low
21201,Eat_Coin,Ethereum Helm,Headgear,1,0,,,"Head_Low, Head_Mid"
19105,Explosion_Gum,Explosion Gum,Headgear,1,1,,,Head_Low
5595,Eye_Of_Juno,Eye Of Juno,Headgear,1,1,20,,Head_Top
5649,F_Apple_Of_Archer_C,F Apple Of Archer C,Headgear,1,0,1,,Head_Top
5647,F_Bunny_Band_C,F Bunny Band C,Headgear,1,0,1,,Head_Top
5648,F_Centimental_Flower_C,F Centimental Flower C,Headgear,1,0,1,,Head_Low
5650,F_Elven_Ears_C,F Elven Ears C,Headgear,1,0,1,,Head_Mid
19401,Gothic_Heart_Wing_TW,Fallen Wing Hairpin,Headgear,1,1,,,Head_Top
400433,Gothic_HW_TW_LT,Fallen Wing Hairpin-LT,Headgear,1,1,,,Head_Top
5771,Family_Hat,Family Hat,Headgear,1,1,20,,Head_Top
18755,Feather_Beret_,Feather Beret,Headgear,1,1,,,Head_Top
19053,Moon_Cat_Fighter,Fighter Moon Cat,Headgear,1,1,20,,Head_Top
5792,Fish_Pin,Fish Pin,Headgear,1,0,20,,Head_Top
15920,Charm_Of_Flame_Heart_BR,Flaming Heart,Headgear,1,0,,,Head_Low
5334,Angeling_Wanna_Fly,Flapping Angeling,Headgear,1,1,,,Head_Top
18993,Flower_Hat,Flower Hat,Headgear,1,1,,,Head_Top
420141,Flutter_Butterfly,Flutter Butterfly,Headgear,1,0,,,Head_Low
5847,Fools_Day_Helmet,Fools Day Helmet,Headgear,1,0,,,Head_Top
420130,Fumi_Fan,Fumi Fan,Headgear,1,0,,,Head_Low
420215,Gang_Scarf_ROC,Gang Scarf,Headgear,1,0,,,Head_Low
18950,Gerhard_Von_Devi,Gerhard Von Deviruchi,Headgear,1,1,,,Head_Top
19153,Ghostring_Balloon,Ghostring Balloon,Headgear,1,0,20,,Head_Low
5769,Gold_Angel_Sculpture,Gold Angel Sculpture,Headgear,1,0,100,,Head_Top
19221,Golden_Angel_Band_TH,Golden Angel Hairband,Headgear,1,0,,,Head_Top
5666,Golden_Crown,Golden Crown,Headgear,1,1,20,,Head_Top
18936,Golden_Fish,Golden Fish In Mouth,Headgear,1,0,1,,Head_Low
18913,Gossip_Raven,Gossip Raven,Headgear,1,1,,,Head_Mid
5476,Hairband_Of_Grandpeco,Grand Peco Hairband,Headgear,1,0,20,,"Head_Mid, Head_Top"
5785,Green_Bunny_Hairband,Green Bunny Hairband,Headgear,1,0,20,,Head_Top
18634,Green_Poring_Clip,Green Poring Hairpin,Headgear,1,1,20,,Head_Top
5660,Gryphon_Hat,Gryphon Hat,Headgear,1,1,20,,Head_Top
19004,Happy_Balloon,Happy Balloon,Headgear,1,0,,,Head_Low
19095,Happy_Balloon_K,Happy Balloon,Headgear,1,0,,,Head_Low
19406,Harvest_Festa_Hat,Harvest Festa Hat,Headgear,1,0,,,Head_Top
18506,Hattah_Black,Hattah Black,Headgear,1,1,12000,,"Head_Low, Head_Mid, Head_Top"
5001,Headset,Headset,Headgear,1,0,20,,Head_Top
5319,Hellomother_Hat,Hello Mother Hat,Headgear,1,1,20,,Head_Top
5467,Helm_Of_Dragoon,Helm Of Dragon,Headgear,1,1,20,,Head_Top
400614,Areias_Helm_BR,Helm of the Sands,Headgear,1,0,,,Head_Top
400006,Orcsuccessionhelm_TW,Heritage Symbol of the Orcs,Headgear,1,1,,,Head_Top
5481,Hermose_Cap,Hermode Cap,Headgear,1,1,20,,Head_Top
5654,Holy_Marching_Hat_J,Holy Marching Hat,Headgear,1,1,20,,Head_Top
18658,Holy_Santa_Beard,Holy Santa Beard,Headgear,1,0,20,,Head_Low
5853,1Aniversary_Crown,IdRO Crown,Headgear,1,0,10,,Head_Top
420238,Morcegos_BR,Illusionary Bat,Headgear,1,0,,,Head_Top
410306,Demons_Eye_BR,Illusionary Lens,Headgear,1,1,,,Head_Mid
5658,Imp_Hat,Imp Hat,Headgear,1,1,20,,Head_Top
18910,Isabella_Blue_Ear,Isabella Blue Ear,Headgear,1,1,10,,Head_Top
18909,Isabella_Brown_Ear,Isabella Brown Ear,Headgear,1,1,10,,Head_Top
18908,Isabella_Red_Ear,Isabella Red Ear,Headgear,1,1,10,,Head_Top
18520,Jaty_C,Jaty Crown,Headgear,1,0,20,,Head_Top
18847,Jolly_Roger,Jolly Roger,Headgear,1,1,20,,Head_Top
400413,Kafra_Employee_Band_ROC,Kafra Employee Band,Headgear,1,0,,,Head_Top
5497,King_Tiger_Doll_Hat,King Tiger Doll Hat,Headgear,1,1,20,,Head_Top
400619,Khalitz_Helm_BR,Knight's Helm,Headgear,1,1,,,Head_Top
5782,Hoplite_Helmet,Legionaire Helm,Headgear,1,1,20,,"Head_Low, Head_Mid, Head_Top"
5588,Leo_Crown,Leo Crown,Headgear,1,0,20,,Head_Top
5589,Leo_Diadem,Leo Diadem,Headgear,1,0,20,,Head_Top
5662,Libra_Crown,Libra Crown,Headgear,1,0,10,,Head_Top
5663,Libra_Diadem,Libra Diadem,Headgear,1,0,10,,Head_Top
19371,C_BaphoJ_Parachute_TW,Little Buffet Parachute,Headgear,1,0,,,Head_Low
19011,Little_Devil_S_Horn,Little Devil's Horn,Headgear,1,0,,,Head_Top
15385,MemorialD_Assistant,Little Robot Know-It-All,Headgear,1,0,,,Head_Mid
19050,Loki_Nidhogg_Hat,Loki & Nidhoggur's Hat,Headgear,1,1,,,Head_Top
18918,Long_Octopus_Balloon,Long Octopus Balloon,Headgear,1,0,10,,Head_Low
18917,LoveLove_Balloon,LoveLove Balloon,Headgear,1,0,,,Head_Low
5527,Lunatic_Hat,Lunatic Hat,Headgear,1,0,20,,Head_Top
19393,Magic_Star_TW,Magic Star,Headgear,1,0,,,Head_Mid
18970,Moon_Cat_Magic,Magical Moon Cat,Headgear,1,1,20,,Head_Top
5365,Fried_Egg,Magnolia Hat,Headgear,1,1,20,,Head_Top
5584,Majestic_Evil_Horn,Majestic Devil Horn,Headgear,1,0,,,Head_Top
19146,Marin_Balloon,Marin Balloon,Headgear,1,0,20,,Head_Low
400759,Cat_FF_Hat2,Meow Meow Meatball Growth Hat,Headgear,1,1,,,Head_Top
400758,Cat_FF_Hat,Meow Meow Meatball Potential Hat,Headgear,1,1,,,Head_Top
15434,Golden_Angel_Statue_YG,Meta Angel Figure (OSM),Headgear,1,1,,,Head_Top
19150,Metaling_Balloon,Metalring Balloon,Headgear,1,0,20,,Head_Low
18692,Mike_Hat,Mike Hat,Headgear,1,1,20,,Head_Top
400486,Coroa_Monarca_BR,Monarch's Crown,Headgear,1,1,,,Head_Top
5457,Spring_Rabbit_Hat,Moon Rabbit Hat,Headgear,1,1,20,,Head_Top
5214,Moonlight_Flower_Hat,Moonlight Flower Hat,Headgear,1,0,,,"Head_Mid, Head_Top"
18729,MVP_Basketball,MVP Basketball,Headgear,1,1,20,,Head_Top
18883,Black_Witch_Hat,Mystery Witch Hat,Headgear,1,1,,,Head_Top
420315,Morcegos_US,Naughty Bats,Headgear,1,0,,,Head_Low
18639,Naval_Officer_Hat,Naval Officer Hat,Headgear,1,1,20,,Head_Top
5502,Necromencer's_Hood,Necromancer's Hood,Headgear,1,0,,,"Head_Mid, Head_Top"
5686,Feather_Bonnet_Repl,Nice Hat Feather,Headgear,1,0,20,,Head_Top
5759,Noah_Hat,Noah Hat,Headgear,1,1,20,,Head_Top
400467,Tiara_Norte_BR,Northern Tiara,Headgear,1,1,,,Head_Top
5678,Notation_Hairband,Notation Hairband,Headgear,1,0,200,,Head_Top
5483,Odin_Mask,Odin Mask,Headgear,1,0,20,,"Head_Low, Head_Mid"
19133,Odin_Mask_,Odin's Mask,Headgear,1,1,20,,"Head_Low, Head_Mid"
18959,Old_Pink_Poo_Hat,Old Pink Poo Hat,Headgear,1,1,20,,Head_Top
15968,Orange_Rabbit_TH,Orange Rabbit,Headgear,1,0,,,Head_Mid
5743,Orange_Stem_Hat,Orange Stem Hat,Headgear,1,0,20,,Head_Top
5687,Viking_Helm_Repl,Orc Helm,Headgear,1,0,20,,Head_Top
5684,Jewel_Crown_Repl,Ornate Crown,Headgear,1,0,20,,Head_Top
5299,Ati_Atihan_Hat_,Pagdayaw,Headgear,1,1,20,,"Head_Low, Head_Mid, Head_Top"
18962,Panda_Balloon,Panda Balloon,Headgear,1,0,,,Head_Low
5519,Peacock_Feather,Peacock Feather,Headgear,1,1,20,,Head_Top
400667,Peco_Warrior_Hat_US,Peco Warrior Hat,Headgear,1,1,,,Head_Top
18858,Pink_Angeling_Bubble,Pink Angeling Bubble,Headgear,1,0,10,,Head_Low
400412,Old_Pink_Poo_Hat_ROC,Pink Poo Hat,Headgear,1,1,,,Head_Top
18633,Pink_Poring_Clip,Pink Poring Hairpin,Headgear,1,1,20,,Head_Top
5784,PinkBunny_Hairband,PinkBunny Hairband,Headgear,1,0,20,,Head_Top
18674,Planewing_Hat,Planewing Hat,Headgear,1,1,20,,Head_Top
18850,Polar_Bear_Cap,Polar Bear Cap,Headgear,1,0,20,,Head_Top
19149,Poporing_Balloon,Poporing Balloon,Headgear,1,0,20,,Head_Low
19143,Poring_Balloon,Poring Balloon,Headgear,1,0,20,,Head_Low
19435,PoringBeret_TW,Poring Beret,Headgear,1,1,,,Head_Top
15127,Female_Poring_Earmuff,Poring Girl Earrings,Headgear,1,1,,,Head_Mid
5669,Poring_Party_Hat_J,Poring Party Hat J,Headgear,1,0,20,,Head_Top
18839,Poring_Sunglasses,Poring Sunglasses,Headgear,1,1,,,Head_Mid
19117,Poring_Sunglasses_K,Poring Sunglasses,Headgear,1,0,,,Head_Mid
19118,Poring_Sunglasses_K_,Poring Sunglasses,Headgear,1,1,,,Head_Mid
19030,Pretty_Rabbit_Hood,Pretty Rabbit Hood,Headgear,1,1,10,,"Head_Low, Head_Mid, Head_Top"
19175,Jack_Head,Pumpkin Head,Headgear,1,1,20,,"Head_Low, Head_Mid, Head_Top"
18681,Puppy_Ears_Hat,Puppy Ears Hat,Headgear,1,1,20,,Head_Top
5593,K_Rabbit_Bonnet,Rabbit Bonnet,Headgear,1,1,20,,"Head_Mid, Head_Top"
5520,Rabbit_Earplug,Rabbit Earplugs,Headgear,1,1,,,"Head_Mid, Head_Top"
19131,Radio_Antenna_,Radio Antenna,Headgear,1,1,,,Head_Top
18821,Rainbow_Feather_Deco,Rainbow Feather Deco,Headgear,1,1,20,,Head_Top
5763,Red_Bunny_Band,Red Bunny Band,Headgear,1,0,,,Head_Top
5690,Red_Wing_Hat,Red Wing Hat,Headgear,1,0,20,,Head_Top
18641,Ribbon_Magic_Hat,Ribbon Magic Hat,Headgear,1,1,20,,Head_Top
18691,Rising_Black_Dragon,Rising Black Dragon,Headgear,1,0,20,,Head_Top
400368,20th_Anniversary_Hat_TW,RO 20th Anniversary Limited Cap,Headgear,1,1,,,Head_Top
5848,Robin_Eyepatch,Robin Eyepatch,Headgear,1,0,20,,Head_Mid
400268,Rose_Crispinette,Rose Crespinette,Headgear,1,0,,,Head_Top
18516,RTC_2nd_Headgear,RTC 2nd Winner Hat,Headgear,1,1,20,,Head_Mid
18517,RTC_3rd_Headgear,RTC 3rd Winner Hat,Headgear,1,1,20,,Head_Mid
5603,RTC_Winner_Only,RTC First Place,Headgear,1,1,,,Head_Top
5604,RTC_Second_Best,RTC Second Place,Headgear,1,1,,,Head_Top
5605,RTC_Third_Best,RTC Third Place,Headgear,1,1,,,Head_Top
18515,RTC_Winner_Headgear,RTC Winner Hat,Headgear,1,1,20,,Head_Mid
5585,Rune_Hairband,Rune Cloth Circlet,Headgear,1,1,20,,"Head_Mid, Head_Top"
5453,Dragonhelm_Copper,RWC 2008 Dragon Helm Copper,Headgear,1,1,20,,Head_Top
5451,Dragonhelm_Gold,RWC 2008 Dragon Helm Gold,Headgear,1,1,20,,Head_Top
5452,Dragonhelm_Silver,RWC 2008 Dragon Helm Silver,Headgear,1,1,20,,Head_Top
18779,RWC_Champ_Crown_Red,RWC Champ Crown First Place,Headgear,1,1,20,,Head_Top
18796,RWC_Champ_Crown_QF,RWC Champ Crown Fourth Place,Headgear,1,1,20,,Head_Top
18780,RWC_Champ_Crown_Blue,RWC Champ Crown Second Place,Headgear,1,1,20,,Head_Top
18781,RWC_Champ_Crown_Black,RWC Champ Crown Third Place,Headgear,1,1,20,,Head_Top
18650,RWC_Shouting_Mouth,RWC Shouting Mouth,Headgear,1,0,20,,Head_Low
18987,RWC13_Jormungandr_Hat,RWC13 Jormungandr Hat,Headgear,1,1,20,,Head_Top
5739,Sagittarius_Crown,Sagittarius Crown,Headgear,1,1,20,,Head_Top
5740,Sagittarius_Diadem,Sagittarius Diadem,Headgear,1,1,20,,Head_Top
18645,Sailor_Hat,Sailor Hat,Headgear,1,1,20,,Head_Top
5691,Catain_Bandanna,Sailor's Bandana,Headgear,1,1,20,,Head_Top
5768,Sakura_Coronet,Sakura Coronet,Headgear,1,1,20,,Head_Top
5511,Samambaia,Samambaia,Headgear,1,1,20,,"Head_Mid, Head_Top"
19148,SantaPoring_Balloon,Santa Poring Balloon,Headgear,1,0,20,,Head_Low
5529,Evil's_Bone_Hat,Satanic Bone Helm,Headgear,1,1,20,,"Head_Mid, Head_Top"
5572,Savage_Baby_Hat,Savage Babe Hat,Headgear,1,1,20,,Head_Top
5548,Scarlet_Rose,Scarlet Rose,Headgear,1,0,20,,Head_Low
5676,Scorpio_Crown,Scorpio Crown,Headgear,1,0,20,,Head_Top
5677,Scorpio_Diadem,Scorpio Diadem,Headgear,1,1,20,,Head_Top
5692,Sea_Cat_Hat,Sea Cat Hat,Headgear,1,0,20,,Head_Top
5556,Fur_Seal_Hat,Seal Hat,Headgear,1,0,20,,"Head_Mid, Head_Top"
5864,Shadow_Booster,Shadow Booster,Headgear,1,0,10,,Head_Mid
19126,Shadow_Booster_,Shadow Booster,Headgear,1,1,10,,Head_Mid
5665,Shaman_Hat,Shaman Hat,Headgear,1,1,20,,Head_Top
5479,Shaman's_Hair_Ornament,Shaman's Hair Decoration,Headgear,1,0,20,,Head_Top
5213,Black_Bunny_Band,Sheila Hairnet,Headgear,1,0,,,Head_Top
18684,Showy_High_Cap,Showy High Cap,Headgear,1,1,20,,Head_Top
5592,Sigrun's_Wing,Sigrun's Wings,Headgear,1,0,20,,Head_Mid
19085,Sigrun's_Wing_,Sigrun's Wings,Headgear,1,1,20,,Head_Mid
410207,aegis_410207,Silk of Soul,Headgear,1,0,,,Head_Mid
5567,Bright_Fury,Sinulog Hat,Headgear,1,1,20,,Head_Top
5659,Sleepr_Hat,Sleeper Hat,Headgear,1,0,20,,Head_Top
5761,Sloth_Hat,Sloth Hat,Headgear,1,1,20,,Head_Top
5738,Snowman_Hat,Snowman Hat,Headgear,1,1,20,,Head_Top
400470,Tiara_Sul_BR,Southern Tiara,Headgear,1,1,,,Head_Top
410215,Ear_OF_Spirit,Spirit Ears,Headgear,1,0,,,Head_Mid
420013,Spirit_Of_Chung_E_J,Spirit of Chun Yi,Headgear,1,0,20,,Head_Low
5770,Splash_Hat,Splash Hat,Headgear,1,1,20,,Head_Top
18647,Star_Eyepatch,Star Eyepatch,Headgear,1,0,20,,Head_Top
18640,Starfish_Headband,Starfish Headband,Headgear,1,1,20,,Head_Top
18699,Starving_Fish_Hat,Starving Fish Hat,Headgear,1,0,20,,Head_Top
18703,Stem_In_Mouth,Stem In Mouth,Headgear,1,0,20,,Head_Low
18869,Donut_In_Mouth_J,Sugar Donut,Headgear,1,0,20,,Head_Low
18751,Extreme_Luck_Clover,Super Lucky Clover,Headgear,1,0,20,,Head_Low
18523,Super_Scell,Super Scell,Headgear,1,0,20,,Head_Top
19266,Survive_Circlet_K,Survivor's Circlet,Headgear,1,1,,,Head_Top
19267,SurviveOrb_K,Survivor's Orb,Headgear,1,0,,,Head_Low
18873,Sweet_Valentine_Out,Sweet Valentine Out,Headgear,1,0,20,,Head_Top
15924,Tatoo_Brush_BR,Tattoo Brush,Headgear,1,0,,,Head_Low
18682,Teardrop,Teardrop,Headgear,1,0,20,,Head_Mid
5780,Tendrilion_Hat,Tendrilion Hat,Headgear,1,0,20,,Head_Top
420248,ThirdEyeGod_ROC,Third Eye God,Headgear,1,0,,,Head_Low
5566,Tiger_Arhat_Mask,Tiger Arhat Mask,Headgear,1,0,,,"Head_Low, Head_Mid"
400622,Tiger_Glass_BR,Tiger Glasses,Headgear,1,1,,,Head_Top
5544,Time_Keeper_Hat,Time Keeper Hat,Headgear,1,0,30000,,Head_Top
18648,Tongue_Charm,Tongue Charm,Headgear,1,0,20,,Head_Low
5682,Triangle_Rune_Cap,Triangle Rune Cap,Headgear,1,1,20,,Head_Top
18871,Event_Sweet_Candy2,Very Sweet Candy,Headgear,1,0,10,,Head_Low
18870,Event_Sweet_Candy,Very Sweet Candy Bar,Headgear,1,0,10,,Head_Low
5598,Virgo_Crown,Virgo Crown,Headgear,1,0,20,,Head_Top
5599,Virgo_Diadem,Virgo Diadem,Headgear,1,1,20,,Head_Top
18856,W_King_Tiger_Doll_Hat,W King Tiger Doll Hat,Headgear,1,0,10,,Head_Top
5579,Wanderer's_Sakkat,Wanderer's Sakkat,Headgear,1,1,20,,"Head_Mid, Head_Top"
5498,Wondering_Wolf_Helm,Wandering Wolf Helm,Headgear,1,1,20,,"Head_Mid, Head_Top"
19051,Moon_Cat_Warrior,Warrior Moon Cat,Headgear,1,1,20,,Head_Top
420129,Wei_Brush_Tattoo,Wei Brush Tattoo,Headgear,1,0,,,Head_Low
19145,Whistle,Whistle,Headgear,1,0,20,,Head_Low
19134,Whikebain_Ears_K,Wickebine's Black Cat Ears,Headgear,1,1,20,,Head_Top
19307,Willothewisp,Will-O-Wisp,Headgear,1,0,20,,Head_Low
5963,Wing_Headphone,Wing Headphone,Headgear,1,1,,,"Head_Mid, Head_Top"
400291,Wing_Of_Bless,Wing of Bless,Headgear,1,0,,,Head_Mid
420342,WL_Security_Drone_TH,Wireless Security Drone,Headgear,1,0,,,Head_Low
15980,Wonder_Egg_Basket_TH,Wonder Egg Basket,Headgear,1,0,,,Head_Mid
5857,Cool_FB_Hat,Worldcup Hat of Fight,Headgear,1,1,20,,Head_Top
5859,Glory_FB_Hat,Worldcup Hat of Honor,Headgear,1,1,20,,Head_Top
5856,Passion_FB_Hat,Worldcup Hat of Passion,Headgear,1,1,20,,Head_Top
5858,Victory_FB_Hat,Worldcup Hat of Victory,Headgear,1,1,20,,Head_Top
18632,Yellow_Poring_Clip,Yellow Poring Hairpin,Headgear,1,1,20,,Head_Top
5783,YellowBunny_Hairband,YellowBunny Hairband,Headgear,1,0,20,,Head_Top
18580,Yggdrasil_Crown,Yggdrasil Crown,Headgear,1,1,20,,Head_Top
5975,Zherlthsh_Doll,Zealotus Doll,Headgear,1,1,10,,Head_Top
5606,Campume_Hat,Champune Hat,Headgear,3,0,500,,Head_Top
19027,10_Type_Glasses,10 Type Glasses,Headgear,10,0,,,Head_Mid
19045,14_RainbowWing,104 Styles Rainbow Feathers,Headgear,10,0,,,Head_Mid
18577,24_Bolt,24 Bolt,Headgear,10,0,20,,Head_Mid
19034,37_Sculpt,307 Styles Scute,Headgear,10,0,,,Head_Mid
19041,666_DevilEar,666 Styles Demon's Ears,Headgear,10,0,,,Head_Mid
5936,8_Type_PurgatorialWing,8 Styles Purgatory Wings,Headgear,10,0,20,,Head_Mid
19037,93_BloodyWing,93 Styles Bloody Wings,Headgear,10,1,,,Head_Mid
15970,Comp_CD_In_MouthK,[Not For Sale] CD in Mouth K,Headgear,10,0,,,Head_Low
400275,Comp_Skull_Cap_ROC,[Not For Sale] Skull Cap,Headgear,10,1,40,,Head_Top
19036,Brabery_Hat,Adventurer's Hat,Headgear,10,1,20,,Head_Top
5474,Notice_Board,AFK Hat,Headgear,10,0,20,,Head_Top
5258,Afro_Wig,Afro Wig,Headgear,10,1,20,,"Head_Mid, Head_Top"
18786,Anemos_Mask,Anemos Mask,Headgear,10,0,20,,Head_Mid
19010,Baby_Dragon_Hat,Baby Dragon Hat,Headgear,10,0,,,Head_Top
18969,Boss_Beret,Beret Boss Hat,Headgear,10,1,,,Head_Top
5183,Bird_Nest_Hat,Bird Nest Hat,Headgear,10,0,20,,Head_Top
5765,Black_Tail_Ribbon,Black Tail Ribbon,Headgear,10,1,20,,Head_Top
18562,Bone_Hat,Bone Hat,Headgear,10,1,20,,Head_Top
18905,Butterfly_Barrettes,Butterfly Wing Hair Clip,Headgear,10,0,,,Head_Top
420003,CD_In_MouthK,CD in Mouth,Headgear,10,0,,,Head_Low
5140,Charming_Ribbon,Charming Ribbon,Headgear,10,1,20,,Head_Top
5283,Chick_Hat,Chick Hat,Headgear,10,0,20,,Head_Top
19129,Chick_Hat_,Chick Hat,Headgear,10,1,20,,Head_Top
18746,Chilly_Breath,Chilly Breath,Headgear,10,0,20,,Head_Low
18745,Choco_Stick_In_Mouth,Choco Stick In Mouth,Headgear,10,0,20,,Head_Low
5036,Cross_Band,Cross Hat,Headgear,10,0,20,,Head_Top
18605,Dark_Age,Dark Age,Headgear,10,1,20,,Head_Top
18893,Dragon_Claw_Helm,Dragon Claw Helm,Headgear,10,1,,,Head_Top
5924,DragonKnight_Eyepatch,Dragon Knight Eye Patch,Headgear,10,0,,,Head_Mid
18627,Dried_Leaf,Dried Leaf,Headgear,10,0,20,,Head_Low
18531,Drooping_Permeter,Drooping Permeter,Headgear,10,1,20,,Head_Top
5713,E_Charming_Ribbon,E Charming Ribbon,Headgear,10,1,20,,Head_Top
5708,E_Chick_Hat,E Chick Hat,Headgear,10,0,20,,Head_Top
5696,E_Flying_Angel,E Flying Angel,Headgear,10,0,20,,Head_Top
5700,E_Hibiscus,E Hibiscus,Headgear,10,0,20,,Head_Top
5724,E_Robo_Eye,E Robo Eye,Headgear,10,0,20,,Head_Mid
5679,Engineer_Cap,Engineer Cap,Headgear,10,1,20,,Head_Top
5741,Im_Egg_Shell_Hat,Eternal Egg Shell,Headgear,10,0,20,,Head_Top
18540,Evil_Mask,Evil Mask,Headgear,10,0,20,,"Head_Low, Head_Mid"
5916,Exosrcist_Glass,Exorcist Glasses,Headgear,10,0,,,Head_Mid
5630,F_Charming_Ribbon,F Charming Ribbon,Headgear,10,1,20,,Head_Top
5625,F_Chick_Hat,F Chick Hat,Headgear,10,0,20,,Head_Top
5613,F_Flying_Angel,F Flying Angel,Headgear,10,0,20,,Head_Top
5617,F_Hibiscus,F Hibiscus,Headgear,10,0,20,,Head_Top
5641,F_Robo_Eye,F Robo Eye,Headgear,10,0,20,,Head_Mid
19176,Fallen_Angel_Blessing_,Fallen Angel Blessing,Headgear,10,1,20,,Head_Mid
19031,Fallen_Angel_Blessing,Fallen Angel's Blessing,Headgear,10,0,,,Head_Mid
5865,Filir_Wing_Ears,Filir's Wing Ears,Headgear,10,0,,,Head_Mid
5210,Flying_Angel,Flapping Angel Wing,Headgear,10,0,20,,Head_Top
18737,Fortier_Mask,Fortier Masque,Headgear,10,0,20,,Head_Mid
18590,Gemma_Hairband,Gemma Hairband,Headgear,10,1,20,,Head_Top
18555,General_Helmet,General Helmet,Headgear,10,1,20,,Head_Top
19014,Gravekeeper_Blinker,Gravekeeper's Blinker,Headgear,10,0,,,Head_Mid
5934,Happy_Balloon_J,Happy Balloon,Headgear,10,0,,,Head_Low
5680,Hawkeyes,Hawkeyes,Headgear,10,0,20,,Head_Mid
18532,Heart_Ribbon_Band,Heart Ribbon Hairband,Headgear,10,1,20,,Head_Top
18676,Hexagon_Spectacles,Hexagon Spectacles,Headgear,10,0,20,,Head_Mid
5139,Hibiscus,Hibiscus,Headgear,10,0,20,,Head_Top
18714,Hippo_Hat,Hippo Hat,Headgear,10,1,20,,Head_Top
18568,Humming_Bird,Humming Bird,Headgear,10,0,20,,Head_Top
5610,Ice_Wing_Ear,Ice Wing Ear,Headgear,10,0,,,Head_Mid
5143,Kabuki_Mask,Kabuki Mask,Headgear,10,1,20,,"Head_Low, Head_Mid, Head_Top"
18785,King_Poring_Hat,King Poring Hat,Headgear,10,1,20,,Head_Top
5185,Laurel_Wreath,Laurel Wreath,Headgear,10,1,20,,Head_Top
5324,Little_Angel_Doll,Little Angel Doll,Headgear,10,0,20,,Head_Top
18542,Love_Guard,Love Guard,Headgear,10,1,20,,"Head_Mid, Head_Top"
5764,Love_Rabbit_Hood,Love Rabbit Hood,Headgear,10,1,20,,"Head_Low, Head_Mid, Head_Top"
19092,Machoman_Glasses_,Machoman's Glasses,Headgear,10,1,36000,,Head_Mid
5930,Magical_Feather,Magical Feather,Headgear,10,1,,,Head_Top
19211,Magical_Feather_K,Magical Feather,Headgear,10,1,20,,Head_Top
19171,Magician_Knithat,Magician Knit Hat,Headgear,10,1,20,,Head_Top
5921,Monster_Fish_Gill,Monster Fish Gills,Headgear,10,0,,,Head_Mid
5971,Moon_Eyepatch,Moon Eyepatch,Headgear,10,1,,,Head_Mid
18799,Nero_Mask,Nero Mask,Headgear,10,0,20,,Head_Mid
5225,Marcher_Hat,Parade Hat,Headgear,10,1,20,,Head_Top
5674,Pig_Moneybox,Pig Moneybox,Headgear,10,0,20,,Head_Top
18955,Pirates_Foolish,Pirate's Folly,Headgear,10,1,,,Head_Top
5501,Pirate's_Pride,Pirate's Pride,Headgear,10,1,,,Head_Top
18750,Poker_Card_In_Mouth,Poker Card In Mouth,Headgear,10,0,20,,Head_Low
420138,Poker_Card_In_Mouth_ROC,Poker Card In Mouth,Headgear,10,0,,,Head_Low
5675,Poring_Letter,Poring Letter,Headgear,10,0,20,,Head_Low
5879,Poring_Sunglasses_J,Poring Sunglasses,Headgear,10,0,20,,Head_Mid
18552,Proba_Angel_Blessing,Proba Angel Blessing,Headgear,10,1,20,,Head_Top
19025,Puppy_Ears_Hat_Jp,Puppy Ears Hat,Headgear,10,1,,,Head_Top
5661,Red_Pirate_Bandana,Red Pirate Bandana,Headgear,10,0,,,Head_Top
5325,Robo_Eye,Robo Eye,Headgear,10,0,20,,Head_Mid
19086,Robo_Eye_,Robo Eye,Headgear,10,1,20,,Head_Mid
19410,Kings_Mini_Melon,Royale Grade Mini Melon,Headgear,10,1,,,Head_Top
5742,Rudolf_Santa_Hat,Rudolph Santa Hat,Headgear,10,0,20,,Head_Top
18846,C_Guard_Of_Neptune,Seagod Protector,Headgear,10,0,20,,Head_Mid
18727,Sedora_Hat,Sedora Hat,Headgear,10,1,20,,Head_Top
18702,Shaving_Cream,Shaving Cream,Headgear,10,0,20,,Head_Low
18558,Sinsuncho_Hat,Sinsuncho Hat,Headgear,10,0,20,,Head_Top
