Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Reason
28502,Mob_Scarf,Mob Scarf,Headgear,100,0,Item ID absent from System/itemInfo_true.lub
28503,Keraunos,Keraunos,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28505,RingOfDevil,Demon God's Ring,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28513,Celine_Brooch,Celine's Brooch,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28517,Ring_Of_The_Abyss_King,Abyss King Ring,Accessories,130,1,Item ID absent from System/itemInfo_true.lub
28518,Cursed_Demon_Ring,Curse-Spell Ring,Accessories,130,1,Item ID absent from System/itemInfo_true.lub
28519,So_Heon_Saber,Seohyun's Small Sword,Accessories,130,1,Item ID absent from System/itemInfo_true.lub
28520,EgirRing,Egir Ring,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28551,Imperial_Glove,Imperial Glove,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28552,Two_Dragon_Ring,Ring of Mad Flame & White Magic,Accessories,130,1,Item ID absent from System/itemInfo_true.lub
28553,Shinobi_Sash_H_BR,Blue Shinobi Belt,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28561,Ring_Of_Brave,Ring of Hero,Accessories,100,0,Item ID absent from System/itemInfo_true.lub
28564,Valkyrie_Drop,Valkyrie Drop,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28573,Emerald_Ring,Emerald Ring,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28577,Fresh_G_Necklace_J,Fresh Grass Necklace,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28578,Pretty_G_Necklace_J,Cute Grass Necklace,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28579,Charm_G_Necklace_J,Magic Grass Necklace,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28582,HigherSaurelCharm_J,Special Horse Mackerel Amulet,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28585,HigherLeafCharm_J,Special Leaf Amulet,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28588,HigherRabbitCharm_J,Special Rabbit Amulet,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28589,ShiningTwigCharm_J,Shining Branch Amulet,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28590,FreshTunaCharm_J,Fresh Tuna Amulet,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28591,PlumpyWormCharm_J,Chubby Earthworm Amulet,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28594,Temporal_Ring,Temporal Ring,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28596,Toy_Ring,Toy Ring,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28598,Supplement_Part_Chip,Supplemental Chip,Accessories,100,1,Item ID absent from System/itemInfo_true.lub
28600,Ru_Blue_Book,Blue Book,Weapons,100,1,Item ID absent from System/itemInfo_true.lub
28601,Ru_Gold_Book,Ru Gold Book,Weapons,120,2,Item ID absent from System/itemInfo_true.lub
28602,Demon_Hunting_Bible,Demon Hunting Bible,Weapons,110,2,Item ID absent from System/itemInfo_true.lub
28609,Diva_Book,Diva Book,Weapons,150,1,Item ID absent from System/itemInfo_true.lub
28610,Mirage_Book,Mirage Book,Weapons,150,1,Item ID absent from System/itemInfo_true.lub
28611,Sinister_Book_J,Book of Evil,Weapons,100,0,Item ID absent from System/itemInfo_true.lub
28615,Origin_Of_Elemental_J,Elemental Origin,Weapons,130,3,Item ID absent from System/itemInfo_true.lub
28617,Demon_Hunting_Bible_BR,Holy Bible,Weapons,110,2,Item ID absent from System/itemInfo_true.lub
28618,Time_Kamiji,Book of the Sun God,Weapons,100,4,Item ID absent from System/itemInfo_true.lub
28627,Variant_Book,Abyss Book,Weapons,165,1,Item ID absent from System/itemInfo_true.lub
28637,Boltigin_J,Boltigin,Weapons,100,1,Item ID absent from System/itemInfo_true.lub
28645,Comp_Time_Kamiji_TH,[Not For Sale] Book of the Sun God,Weapons,100,3,Item ID absent from System/itemInfo_true.lub
28646,Comp_D_Hunt_Bible_K,[Not For Sale] Exoricist's Bible,Weapons,100,2,Item ID absent from System/itemInfo_true.lub
28700,Ru_Gold_Dagger,Ru Gold Dagger,Weapons,120,2,Item ID absent from System/itemInfo_true.lub
28701,Ru_Gold_Knife,Ru Gold Knife,Weapons,120,2,Item ID absent from System/itemInfo_true.lub
28702,Ru_Gold_Ashura,Ru Gold Ashura,Weapons,120,2,Item ID absent from System/itemInfo_true.lub
28712,Kings_Eager,Sword of Ruin,Weapons,130,3,Item ID absent from System/itemInfo_true.lub
28713,Kings_Bless,Glory King Sword,Weapons,130,3,Item ID absent from System/itemInfo_true.lub
28722,Diva_Dagger,Diva Dagger,Weapons,150,1,Item ID absent from System/itemInfo_true.lub
28723,Mirage_Dagger,Mirage Dagger,Weapons,150,1,Item ID absent from System/itemInfo_true.lub
28724,Sinister_Dagger_J,Dagger of Evil,Weapons,100,0,Item ID absent from System/itemInfo_true.lub
28737,Mist_Sword,Mist Sword,Weapons,130,3,Item ID absent from System/itemInfo_true.lub
28738,Monokage_J,Monokage,Weapons,130,3,Item ID absent from System/itemInfo_true.lub
28753,Variant_Dagger,Abyss Dagger,Weapons,165,1,Item ID absent from System/itemInfo_true.lub
28761,Scarlet_Athame,Scarlet Athame,Weapons,130,1,Item ID absent from System/itemInfo_true.lub
28777,Judgement_Slasher_J,Judgement Slasher,Weapons,100,1,Item ID absent from System/itemInfo_true.lub
28778,Repent_Slasher_J,Repent Slasher,Weapons,100,1,Item ID absent from System/itemInfo_true.lub
28779,Jack_The_Knife_J,Shark Knife,Weapons,100,1,Item ID absent from System/itemInfo_true.lub
28780,Platinum_Dagger_J,Platinum Dagger,Weapons,100,1,Item ID absent from System/itemInfo_true.lub
28786,Comp_Magic_Sword,[Not For Sale] Madogum,Weapons,100,2,Item ID absent from System/itemInfo_true.lub
28910,Imuke_Upper_Shield,Imuke Upper Shield,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28912,Rudo_Heart_Roll,Rudo's Rollpaper,Shields,130,1,Item ID absent from System/itemInfo_true.lub
28920,ShieldOfGuardsman_J,Diamond Shield,Shields,100,0,Item ID absent from System/itemInfo_true.lub
28927,Kings_Guard,King's Guard,Shields,130,1,Item ID absent from System/itemInfo_true.lub
28941,Excelion_Shield,Excelion Shield,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28943,Forbidden_Grimoire,Forbidden Spellbook,Shields,130,1,Item ID absent from System/itemInfo_true.lub
28947,Gaia_Shield_BR,Gaia's Shield,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28950,Variant_Shield,Abyss Shield,Shields,165,0,Item ID absent from System/itemInfo_true.lub
28962,Haurvatat,Haurvatat,Shields,100,0,Item ID absent from System/itemInfo_true.lub
28970,Rachel_Sheild_Cru,Glacial Protection Shield,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28973,Themis_Balance_TH,Themis Balance,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28974,Comp_Themis_Balance_TH,[Not For Sale] Themis Balance,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28977,Fallen_Shield_TH,Fallen Warrior's Shield,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28979,Blackmithril_Guard_TH,Black Mithril Guard,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28980,Comp_B_mithril_Guard_TH,[Not For Sale] Black Mithril Guard,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28982,Shield_Of_Angel_TH,Shield of Angel,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28983,Comp_Shield_Of_Angel_TH,[Not For Sale] Shield of Angel,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28984,Forbidden_Grimoire_TH,Forbidden Grimoire,Shields,100,1,Item ID absent from System/itemInfo_true.lub
28985,Protect_Shield_TH,Protect Feather Shield,Shields,100,1,Item ID absent from System/itemInfo_true.lub
31028,C_Black_Cat_Hood,Costume Black Cat Hood,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31030,C_Tiger_Face,Costume Tiger Face,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31032,C_Tare_Luwmin,Costume: Sailing Lumin,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31034,C_Pirate_Bandana,Costume Pirates Hood,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31035,C_Bankruptcy_Of_Heart,Costume Bankruptcy of Heart,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31037,C_Beret,Costume Beret,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31038,C_Cheks_Vandana,Costume Cheks Bandana,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31039,C_Kings_Crown,Costume Crown of Old King Red,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31041,C_Cat_Lace_Hairband,Costume Cat Lace Hairband,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31042,C_Survive_Circlet,Costume Survival Circlet,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31043,C_Ribbon_White,Costume Ribbon White,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31044,C_Pink_Drooping_Kitty,Costume Drooping Kitty Pink,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31045,C_Blue_Rear_Ribbon,Costume Blue Rear Ribbon,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31047,C_First_Love_Cheek,Costume First Love Cheek,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31048,C_White_Lily_Balck,Costume White Lily Black Ribbon,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31049,C_Marin_Crown,Costume Marin Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31050,C_Flower_Poring_Hat,Costume Golden Poring Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31052,C_Alchemist_Mask,Costume Alchemist Mask,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31053,C_King_Tiger_Doll_Hat,Costume Drooping Eddga,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31054,C_Sting_Hat,Costume Sting Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31056,C_Exploding_Wave_Red,Costume Furious Wave,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31089,C_Exploding_Wave_Sca,Costume Exploding Crimson Flame,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31091,C_Gold_Shower,Costume Show Me The Zeny,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31094,C_Dice_Hat,Costume Dice Hairband,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31095,C_JP_EV01,Costume Mythical Baphomet Horns,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31096,C_JP_EV02,Costume Dog Ears of Bau Alma,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31097,C_JP_EV03,Costume Bunny Ears of Minnie Doe Alma,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31098,C_JP_EV04,Costume Fox Ears of Tamamo Loa,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31099,C_JP_EV05,Costume Headdress of Ontama Aria,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31100,C_JP_EV06,Costume Hat of Dumpty Alma,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31101,C_JP_EV07,Costume Taini Hat Blue,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31102,C_JP_EV08,Costume Taini Hat Orange,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31103,C_JP_EV09,Costume Taini Hat Green,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31104,C_JP_EV10,Costume Taini Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31106,Eye_Patch_Blue,Costume Eyepatch of Peace,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31107,Eye_Patch_Red,Costume Eyepatch of Prosperity,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31108,C_Free_Hug_BR,Costume Free Hug,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31109,C_Guildsman_Recruit_BR,Costume Guildsman Recruit,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31110,C_Party_Seeker_BR,Costume Party Seeker,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31111,C_Party_Mem_Recruit_BR,Costume Party Mem Recruit,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31112,C_Begging_Board_BR,Costume Begging Board,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31113,C_Doctor_Cap,Costume Doctor headband,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31114,C_Pretend_Murdered,Costume Theater Prop,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31115,C_Truemoney_TH,Costume Inw True,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31116,C_Truemoney_TH7,Costume Inw True 7 Days,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31117,C_Hoplite_Helmet,Costume Hoplite Helmet,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31119,C_Blue_Wizardry_Hat,Costume Magician Hat Blue,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31126,C_Nestea_Hat,Costume Nestea Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31127,C_Taiwan_Flag_Hat,Costume Flag Cap,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31129,C_Mr_Scream,Costume Scratch Mask,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31130,C_Indian_Hair_Piece,Costume Indian Hairband,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31131,C_Holy_Bonnet,Costume Monk Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31133,C_Gambler_Seal,Costume Gambler Seal,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31135,C_Fancy_Mini_Crown,Costume Luxury Mini Crown,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31142,C_Time_Accessory_J,Costume Prison of Time,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31145,C_AliceFriesinger_Hat69,Costume AliceFriesinger Hat 69,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31146,C_KarduiEar,Costume Kardui Ears,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31147,C_Tare_Domovoi,Costume Drooping Domovoi,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31150,C_Shalosh_Head_Dress,Costume Shalosh Headdress,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31151,C_Chasher_Ear,Costume Cheshire's Cat Ears,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31153,C_Aniv_Star_Hat2,Costume Cactus Flower Corsage,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31154,C_Cap,Costume Cap,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31155,C_Spinning_Eyes,Costume Spinning Eyes,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31156,C_Fruit_Shell,Costume Nut Shell,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31158,C_Squirrel_Ear_Hat,Costume Squirrel Ear Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31159,C_Jormungandr_Hat,Costume Jormungandr Head,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31161,C_Tiger_Mask,Costume Tiger Mask,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31169,C_Hat_Of_Outlaw,Costume Hilarious Bandit Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31173,C_Crown_Parrot,Costume Oyster Parakeet,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31174,C_Weird_Bread_Bag,Costume Suspicious Bread Bag,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31175,C_Strawberry_Hat,Costume Strawberry Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31177,C_Tail_Hat,Costume Tail Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31181,C_Necklace_Rosary,Costume Necklace Rosary,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31183,C_Fallen_Angel_Blessing,Costume Blessing of Fallen Angel,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31184,C_Hawkeyes,Costume Hawkeye,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31185,C_Engineer_Cap,Costume Engineer Cap,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31188,C_Mono_Gothic_Bonnet,Costume Mono Gothic Bonnet,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31190,C_Angel_Mini_Silk_Hat_B,Costume Black Angel Mini Silk Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31192,C_Baby_Cat_Ears_TW,Blue Cat Ears,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31193,C_Tare_Ahat,Costume Ahat Doll,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31194,C_Spinning_Propeller,Costume Spinning Propeller,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31196,C_JP_EV12,Costume Drooping Chuni Penguin,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31198,C_Octopus_Hat_J,Costume Octopus Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31199,C_Weird_Goatee,Costume Weird Beard,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31203,C_Charcoal_Stove,Costume Charcoal Stove,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31207,C_Dokkebi_Mask,Costume Dokkebi Mask,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31210,C_Side_Pigtail_BU,Costume Side Pigtail (Blue),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31211,C_Side_Pigtail_RD,Costume Side Pigtail (Red),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31212,C_Side_Pigtail_YL,Costume Side Pigtail (Yellow),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31213,C_Side_Pigtail_GN,Costume Side Pigtail (Green),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31214,C_Side_Pigtail_BL,Costume Side Pigtail (Black),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31215,C_Side_Pigtail_WH,Costume Side Pigtail (White),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31216,C_Side_Pigtail_OM,Costume Side Pigtail (Brown),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31217,C_Side_Pigtail_PP,Costume Side Pigtail (Purple),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31218,C_Low_Pony_BU,Costume Low Pony (Blue),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31219,C_Low_Pony_RD,Costume Low Pony (Red),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31220,C_Low_Pony_YL,Costume Low Pony (Yellow),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31221,C_Low_Pony_GN,Costume Low Pony (Green),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31222,C_Low_Pony_BL,Costume Low Pony (Black),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31223,C_Low_Pony_WH,Costume Low Pony (White),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31224,C_Low_Pony_OM,Costume Low Pony (Brown),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31225,C_Low_Pony_PP,Costume Low Pony (Purple),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31226,C_Long_Twin_BU,Costume Long Twin (Blue),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31227,C_Long_Twin_RD,Costume Long Twin (Red),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31228,C_Long_Twin_YL,Costume Long Twin (Yellow),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31229,C_Long_Twin_GN,Costume Long Twin (Green),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31230,C_Long_Twin_BL,Costume Long Twin (Black),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31231,C_Long_Twin_WH,Costume Long Twin (White),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31232,C_Long_Twin_OM,Costume Long Twin (Brown),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31233,C_Long_Twin_PP,Costume Long Twin (Purple),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31234,C_Persika_J,Costume Persica,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31235,C_Large_Ribbonmuffler_V,Costume Large Ribbon Muffler (Middle),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31236,C_Subject_Aura_V,Costume Aura of Thought (Middle),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31237,C_Pope_Ribbon_V,Costume Pale Yellow Ribbon (Lower),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
31238,C_Good_Wedding_Veil_V,Costume Luxurious Wedding Veil (Upper),Costumes,1,0,Item ID absent from System/itemInfo_true.lub
