Tier,Job Family,Pool Code,Slot,Item ID,AegisName,English Name,Jobs Field,Classes Field
general,General Shadows,G01,Shadow earring,24249,S_Magician_earring,Magician Shadow Earring,,
general,General Shadows,G01,Shadow earring,24322,S2_Gemstone_Earring,Gemstone Shadow Earring II,,
general,General Shadows,G01,Shadow earring,24339,S_AllMighty_Earring,Almighty Shadow Earring,,
general,General Shadows,G01,Shadow earring,24357,Vitality_Earing_S2,Vitality Shadow Earring II,,
general,General Shadows,G01,Shadow earring,24361,S_Tension_Earring,Tension Shadow Earring,,
general,General Shadows,G01,Shadow earring,24364,S_Elegant_Earring,Elegant Shadow Earring,,
general,General Shadows,G01,Shadow earring,24368,S_Restore_Earring,Restore Shadow Earring,,
general,General Shadows,G01,Shadow earring,24371,S_MortalBlow_Earring,Mortal Blow Shadow Earring,,
general,General Shadows,G01,Shadow earring,24381,Sentimental_Earring_S,Sentimental Shadow Earring,,
general,General Shadows,G01,Shadow earring,24384,Enchanting_Earring_S,Enchanting Shadow Earring,,
general,General Shadows,G01,Shadow earring,24661,S_FullPene_Earring,Full Penetration Shadow Earring,,
general,General Shadows,G01,Shadow earring,24665,S_FullTemp_Earring,Full Tempest Shadow Earring,,
general,General Shadows,G01,Shadow earring,24672,S_Mammoth_Earring,Mammoth Shadow Earring,,
general,General Shadows,G01,Shadow earring,24677,S_TrueGem_Earring,True Gemstone Shadow Earring,,
general,General Shadows,G01,Shadow earring,24681,S_M_Mammoth_Earring,Maximum Mammoth Shadow Earring,,
general,General Shadows,G01,Shadow earring,24727,S_AutoSpell_Earring,Auto Spell Shadow Earring,,
general,General Shadows,G01,Shadow earring,24730,S_M_AutoSpell_Earring,Major Auto Spell Shadow Earring,,
general,General Shadows,G01,Shadow earring,24749,S_SpellCaster_Earring,Spell Caster Shadow Earring,,
general,General Shadows,G01,Shadow earring,24766,S_R_Bearers_Earring,Lord Bearer's Shadow Earring,,
general,General Shadows,G01,Shadow earring,24782,1LvEarringS,1Lv Shadow Earring,,
general,General Shadows,G01,Shadow earring,24877,S_Focusing_Earring,Focusing Shadow Earring,,
general,General Shadows,G01,Shadow earring,24879,S_Stout_Earring,Stout Shadow Earring,,
general,General Shadows,G01,Shadow earring,24886,S_Centering_Earring,Centering Shadow Earring,,
general,General Shadows,G01,Shadow earring,24888,S_Witty_Earring,Witty Shadow Earring,,
general,General Shadows,G01,Shadow earring,24995,S_Magical_M_Earring,Magical Master Shadow Earring,,
general,General Shadows,G01,Shadow earring,24999,S_Spell_M_Earring,Spell Master Shadow Earring,,
general,General Shadows,G01,Shadow earring,28391,S_Thief_earring,Thief Shadow Earring,,
general,General Shadows,G01,Shadow earring,28392,S_Archer_earring,Archer Shadow Earring,,
general,General Shadows,G01,Shadow earring,1270003,S_Sorcery_M_Earring,Sorcery Master Shadow Earring,,
general,General Shadows,G01,Shadow earring,1270007,S_Sword_M_Earring,Sword Master Shadow Earring,,
general,General Shadows,G01,Shadow earring,1270011,S_Bow_M_Earring,Bow Master Shadow Earring,,
general,General Shadows,G01,Shadow earring,1270015,S_Fatal_M_Earring,Fatal Master Shadow Earring,,
general,General Shadows,G01,Shadow pendant,24005,T_Int1_Acc_L_S,Shadow Pendant (Tier 1),,
general,General Shadows,G01,Shadow pendant,24011,T_Int2_Acc_L_S,Shadow Pendant (Tier 2),,
general,General Shadows,G01,Shadow pendant,24017,S_Promotion_Pendant,Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24020,S_Physical_Pendant,Physical Pendant (Shadow),,
general,General Shadows,G01,Shadow pendant,24023,S_Magical_Pendant,Magical Pencil (Shadow),,
general,General Shadows,G01,Shadow pendant,24036,S_Int_Pendant,Intelligent Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24041,S_Power_Pendant,Power Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24046,S_Resist_Spell_Pendant,Resist Spell Power Pendant (Shadow),,
general,General Shadows,G01,Shadow pendant,24047,S_Rapid_Pendant,Rapid Pendant (Shadow),,
general,General Shadows,G01,Shadow pendant,24048,S_Caster_Pendant,Caster Pendant (Shadow),,
general,General Shadows,G01,Shadow pendant,24080,S_Spiritual_Pendent,Spiritual Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24089,S_Gemstone_Pendent,Gemstone Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24101,Unfreeze_Pendent_S,Unfreezing Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24103,Vitality_Pendant_S,Vitality Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24106,S_Neutral_Pendent,Neutral Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24108,S_Curse_Lift_Pendent,Frozen Curse Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24119,S_Greed_Pendant,Grid Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24125,S_Heal_Pendant,Heal Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24131,S_Hiding_Pendant,Hiding Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24137,S_Cloaking_Pendant,Cloaking Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24143,S_Teleport_Pendant,Teleport Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24149,S_Steal_Pendant,Steal Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24151,S_Infinity_Pendant,Infinity Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24155,S_Immortal_Pendant,Solid Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24167,S_Penetration_Pendent,Penetration Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24169,S_Tempest_Pendent,Tempest Pendant Shadow,,
general,General Shadows,G01,Shadow pendant,24185,S_Bearers_Pendent,Bearer's Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24218,S_Blitz_Pendent,Blitz Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24226,S_Force_Pendant,Force Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24230,S_Spirit_Pendant,Soul Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24235,S_Titan_Pendant,Titan Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24237,S_Boned_Pendant,Boned Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24239,S_Gigantic_Pendant,Gigantic Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24250,S_Swordman_Pendant,Swordman Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24251,S_Merchant_Pendant,Merchant Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24252,S_Acolyte_Pendant,Acolyte Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24253,S_Thief_Pendant,Thief Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24254,S_Magician_Pendant,Magician Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24255,S_Archer_Pendant,Archer Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24321,S2_Bearers_Pendent,Bearer's Shadow Pendant II,,
general,General Shadows,G01,Shadow pendant,24340,S_AllMighty_Pendant,Almighty Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24359,S2_Curse_Lift_Pendent,Uncursed Shadow Pendant II,,
general,General Shadows,G01,Shadow pendant,24362,S_Tension_Pendent,Tension Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24365,S_Elegant_Pendent,Elegant Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24369,S_Restore_Pendent,Restore Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24372,S_MortalBlow_Pendent,Mortal Blow Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24382,Sentimental_Pendant_S,Sentimental Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24385,Enchanting_Pendant_S,Enchanting Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24662,S_FullPene_Pendant,Full Penetration Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24668,S_FullTemp_Pendant,Full Tempest Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24671,S_Mammoth_Pendant,Mammoth Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24678,S_TrueGem_Pendant,True Gemstone Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24682,S_M_Mammoth_Pendant,Maximum Mammoth Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24726,S_AutoSpell_Pendant,Auto Spell Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24731,S_M_AutoSpell_Pendant,Major Auto Spell Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24750,S_SpellCaster_Pendant,Spell Caster Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24765,S_R_Bearers_Pendant,Lord Bearer's Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24783,1LvPendantS,1Lv Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24876,S_Focusing_Pendant,Focusing Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24878,S_Stout_Pendant,Stout Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24885,S_Centering_Pendant,Centering Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24887,S_Witty_Pendant,Witty Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,24996,S_Magical_M_Pendant,Magical Master Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,1270000,S_Spell_M_Pendant,Spell Master Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,1270004,S_Sorcery_M_Pendant,Sorcery Master Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,1270008,S_Sword_M_Pendant,Sword Master Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,1270012,S_Bow_M_Pendant,Bow Master Shadow Pendant,,
general,General Shadows,G01,Shadow pendant,1270016,S_Fatal_M_Pendant,Fatal Master Shadow Pendant,,
second,Gunslinger / Rebellion,S01,Any slot,24283,S_Gunslinger_Weapon,Gunslinger Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24319,S_Gunslinger_Shield,Gunslinger Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24402,S_Rebellion_Armor,Rebellion Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24405,S_Rebellion_Shoes,Rebellion Shadow Shoes,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24601,S_Tail_Dragon_Weapon,Tail Dragon Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24602,S_Tail_Dragon_Shield,Tail Dragon Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24603,S_Tail_Dragon_Armor,Tail Dragon Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24604,S_Flare_Dance_Earing,Flare Dance Shadow Earring,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24605,S_Flare_Dance_Pendant,Flare Dance Shadow Pendant,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24606,S_Flare_Dance_Shoes,Flare Dance Shadow Shoes,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24607,S_God_Hammer_Weapon,God Hammer Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24608,S_God_Hammer_Shield,God Hammer Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24609,S_God_Hammer_Armor,God Hammer Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24610,S_Shatter_Buster_Earing,Shatter Buster Shadow Earring,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24611,S_Shatter_B_Pendant,Shatter Buster Shadow Pendant,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24612,S_Shatter_Buster_Shoes,Shatter Buster Shadow Shoes,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24613,S_Trip_Weapon,Trip Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24614,S_Trip_Shield,Trip Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Any slot,24615,S_Trip_Armor,Trip Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow weapon,24283,S_Gunslinger_Weapon,Gunslinger Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow weapon,24601,S_Tail_Dragon_Weapon,Tail Dragon Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow weapon,24607,S_God_Hammer_Weapon,God Hammer Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow weapon,24613,S_Trip_Weapon,Trip Shadow Weapon,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shield,24319,S_Gunslinger_Shield,Gunslinger Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shield,24602,S_Tail_Dragon_Shield,Tail Dragon Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shield,24608,S_God_Hammer_Shield,God Hammer Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shield,24614,S_Trip_Shield,Trip Shadow Shield,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow armor,24402,S_Rebellion_Armor,Rebellion Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow armor,24603,S_Tail_Dragon_Armor,Tail Dragon Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow armor,24609,S_God_Hammer_Armor,God Hammer Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow armor,24615,S_Trip_Armor,Trip Shadow Armor,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shoes,24405,S_Rebellion_Shoes,Rebellion Shadow Shoes,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shoes,24606,S_Flare_Dance_Shoes,Flare Dance Shadow Shoes,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow shoes,24612,S_Shatter_Buster_Shoes,Shatter Buster Shadow Shoes,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow earring,24604,S_Flare_Dance_Earing,Flare Dance Shadow Earring,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow earring,24610,S_Shatter_Buster_Earing,Shatter Buster Shadow Earring,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow pendant,24605,S_Flare_Dance_Pendant,Flare Dance Shadow Pendant,"Gunslinger, Rebellion",
second,Gunslinger / Rebellion,S01,Shadow pendant,24611,S_Shatter_B_Pendant,Shatter Buster Shadow Pendant,"Gunslinger, Rebellion",
second,Kagerou / Oboro / Ninja,S02,Any slot,24285,S_Ninja_Weapon,Ninja Shadow Weapon,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24314,S_Ninja_Shield,Ninja Shadow Shield,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24403,S_Kagerou_Armor,Kagerou Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24404,S_Oboro_Armor,Oboro Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24406,S_Kagerou_Shoes,Kagerou Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24407,S_Oboro_Shoes,Oboro Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24622,S_Kunai_Weapon,Kunai Shadow Weapon,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24623,S_Kunai_Shield,Kunai Shadow Shield,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24624,S_Kunai_Armor,Kunai Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24625,S_Syuriken_Earing,Cross Shuriken Shadow Earring,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24626,S_Syuriken_Pendant,Cross Shuriken Shadow Pendant,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24627,S_Syuriken_Shoes,Cross Shuriken Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24628,S_Kamaenraku_Weapon,First Exploding Draft Shadow Weapon,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24629,S_Kamaenraku_Shield,First Exploding Draft Shadow Shield,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24630,S_Kamaenraku_Armor,First Exploding Draft Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24631,S_Huusouka_Earing,Wind Spear Petal Shadow Earring,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24632,S_Huusouka_Pendant,Wind Spear Petal Shadow Pendant,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Any slot,24633,S_Huusouka_Shoes,Wind Spear Petal Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow weapon,24285,S_Ninja_Weapon,Ninja Shadow Weapon,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow weapon,24622,S_Kunai_Weapon,Kunai Shadow Weapon,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow weapon,24628,S_Kamaenraku_Weapon,First Exploding Draft Shadow Weapon,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shield,24314,S_Ninja_Shield,Ninja Shadow Shield,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shield,24623,S_Kunai_Shield,Kunai Shadow Shield,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shield,24629,S_Kamaenraku_Shield,First Exploding Draft Shadow Shield,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow armor,24403,S_Kagerou_Armor,Kagerou Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow armor,24404,S_Oboro_Armor,Oboro Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow armor,24624,S_Kunai_Armor,Kunai Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow armor,24630,S_Kamaenraku_Armor,First Exploding Draft Shadow Armor,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shoes,24406,S_Kagerou_Shoes,Kagerou Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shoes,24407,S_Oboro_Shoes,Oboro Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shoes,24627,S_Syuriken_Shoes,Cross Shuriken Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow shoes,24633,S_Huusouka_Shoes,Wind Spear Petal Shadow Shoes,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow earring,24625,S_Syuriken_Earing,Cross Shuriken Shadow Earring,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow earring,24631,S_Huusouka_Earing,Wind Spear Petal Shadow Earring,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow pendant,24626,S_Syuriken_Pendant,Cross Shuriken Shadow Pendant,"KagerouOboro, Ninja",
second,Kagerou / Oboro / Ninja,S02,Shadow pendant,24632,S_Huusouka_Pendant,Wind Spear Petal Shadow Pendant,"KagerouOboro, Ninja",
second,Spirit Handler / Summoner,S03,Any slot,24286,S_DoramMagical_Weapon,Doram Magical Shadow Weapon,"Spirit_Handler, Summoner",
second,Spirit Handler / Summoner,S03,Any slot,24287,S_DoramPhysical_Weapon,Doram Physical Shadow Weapon,"Spirit_Handler, Summoner",
second,Spirit Handler / Summoner,S03,Any slot,24316,S_DoramPhysical_Shield,Doram Physical Shadow Shield,"Spirit_Handler, Summoner",
second,Spirit Handler / Summoner,S03,Any slot,24317,S_DoramMagical_Shield,Doram Magical Shadow Shield,"Spirit_Handler, Summoner",
second,Spirit Handler / Summoner,S03,Any slot,24408,S_DoramPhysical_Armor,Doram Physical Shadow Armor,"Spirit_Handler, Summoner",
second,Spirit Handler / Summoner,S03,Any slot,24409,S_DoramPhysical_Shoes,Doram Physical Shadow Shoes,"Spirit_Handler, Summoner",
second,Spirit Handler / Summoner,S03,Any slot,24410,S_DoramMagical_Armor,Doram Magical Shadow Armor,"Spirit_Handler, Summoner",
