Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Client Display Name,Client Resource Name,NPC Route,Price
22122,Para_Team_Boots100,Awakened Eden Group Boots I,Shoes,100,0,각성 낙원단 부츠Ⅰ,낙원단부츠,Equipment Archive > Shoes > Lv 100-129,200000
22123,Para_Team_Boots115,Awakened Eden Group Boots II,Shoes,115,0,각성 낙원단 부츠Ⅱ,낙원단부츠,Equipment Archive > Shoes > Lv 100-129,200000
22124,Para_Team_Boots130,Awakened Eden Group Boots III,Shoes,130,0,각성 낙원단 부츠Ⅲ,낙원단부츠,Equipment Archive > Shoes > Lv 130-159,500000
22125,Para_Team_Boots145,Awakened Eden Group Boots IV,Shoes,145,0,각성 낙원단 부츠Ⅳ,낙원단부츠,Equipment Archive > Shoes > Lv 130-159,500000
22126,Para_Team_Boots160,Awakened Eden Group Boots V,Shoes,160,0,각성 낙원단 부츠Ⅴ,낙원단부츠2,Equipment Archive > Shoes > Lv 160-199,1000000
22131,Cowboy_Boots,Spurred Boots,Shoes,100,1,박차 달린 부츠,탈라리아신발,Equipment Archive > Shoes > Lv 100-129,200000
22141,YSF01_Greave,YSF01 Greave,Shoes,170,1,YSF01의 그리브,YSF01_Greave,Equipment Archive > Shoes > Lv 160-199,1000000
22168,True_Hunting_Boots,True Hunting Boots,Shoes,100,1,트루아 헌팅 부츠,True_Hunting_Boots,Equipment Archive > Shoes > Lv 100-129,200000
22171,Ancient_Hero_Boots,Ancient Hero Boots,Shoes,100,1,고대 영웅의 부츠,ShoesOfGuardsman,Equipment Archive > Shoes > Lv 100-129,200000
22196,Illusion_Leg_A,Illusion Leg A-type,Shoes,130,1,일루시온 레그 A타입,Illusion_Leg_A,Equipment Archive > Shoes > Lv 130-159,500000
22197,Illusion_Leg_B,Illusion Leg B-type,Shoes,130,1,일루시온 레그 B타입,Illusion_Leg_B,Equipment Archive > Shoes > Lv 130-159,500000
22208,Dragon_Boots,Dragon Scale Boots,Shoes,170,1,드래곤 스케일 부츠,Dragon_Boots,Equipment Archive > Shoes > Lv 160-199,1000000
22209,Cassock_Boots,Clergy's Boots,Shoes,170,1,신관의 부츠,Cassock_Boots,Equipment Archive > Shoes > Lv 160-199,1000000
22238,Great_Hero_Boots,Great Hero Boots,Shoes,150,1,위대한 영웅의 부츠,UpShoesOfGuardsman,Equipment Archive > Shoes > Lv 130-159,500000
24000,T_Str1_Armor_S,Shadow Armor (Tier 1),Shadow Gear,1,0,T힘1 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24001,T_Dex1_Weapon_S,Shadow Gauntlets (Tier 1),Shadow Gear,1,0,T덱스1 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24002,T_Luk1_Shield_S,Shadow Shield (Tier 1),Shadow Gear,1,0,T럭1 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24003,T_Agi1_Shoes_S,Shadow Shoes (Tier 1),Shadow Gear,1,0,T어질1 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24004,T_Vit1_Acc_R_S,Shadow Ring (Tier 1),Shadow Gear,1,0,T바이탈1 악세R 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24005,T_Int1_Acc_L_S,Shadow Pendant (Tier 1),Shadow Gear,1,0,T인트1 악세L 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24006,T_Str2_Armor_S,Shadow Armor (Tier 2),Shadow Gear,1,0,T힘2 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24007,T_Dex2_Weapon_S,Shadow Gauntlets (Tier 2),Shadow Gear,30,0,T덱스2 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24008,T_Luk2_Shield_S,Shadow Shield (Tier 2),Shadow Gear,60,0,T럭2 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24009,T_Agi2_Shoes_S,Shadow Shoes (Tier 2),Shadow Gear,90,0,T어질2 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24010,T_Vit2_Acc_R_S,Shadow Ring (Tier 2),Shadow Gear,120,0,T바이탈2 악세R 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24011,T_Int2_Acc_L_S,Shadow Pendant (Tier 2),Shadow Gear,150,0,T인트2 악세L 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24012,S_Promotion_Weapon,Shadow Weapon,Shadow Gear,1,0,프로모션 웨폰 쉐도우,낡은웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24013,S_Promotion_Armor,Shadow Armor,Shadow Gear,1,0,프로모션 아머 쉐도우,낡은아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24014,S_Promotion_Shoes,Shadow Shoes,Shadow Gear,1,0,프로모션 슈즈 쉐도우,낡은슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24015,S_Promotion_Shield,Shadow Shield,Shadow Gear,1,0,프로모션 쉴드 쉐도우,낡은쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24016,S_Promotion_Earring,Shadow Earring,Shadow Gear,1,0,프로모션 이어링 쉐도우,낡은이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24017,S_Promotion_Pendant,Shadow Pendant,Shadow Gear,1,0,프로모션 펜던트 쉐도우,낡은펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24018,S_Physical_Earring,Physical Earring (Shadow),Shadow Gear,1,0,피지컬 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24019,S_Physical_Weapon,Physical Weapon (Shadow),Shadow Gear,1,0,피지컬 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24020,S_Physical_Pendant,Physical Pendant (Shadow),Shadow Gear,1,0,피지컬 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24021,S_Magical_Earring,Magical Earring (Shadow),Shadow Gear,1,0,매지컬 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24022,S_Magical_Weapon,Magical Weapon (Shadow),Shadow Gear,1,0,매지컬 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24023,S_Magical_Pendant,Magical Pencil (Shadow),Shadow Gear,1,0,매지컬 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24024,S_Breezy_Armor,Breeze Armor (Shadow),Shadow Gear,1,0,브리즈 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24025,S_Champion_Shoes,Champion Shoes (Shadow),Shadow Gear,1,0,챔피언 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24026,S_Athena_Shield,Athena Shield (Shadow),Shadow Gear,1,0,아테나 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24027,S_Immune_Armor,Immune Shadow Armor,Shadow Gear,1,0,이뮨드 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24028,S_Hard_Armor,Hard Shadow Armor,Shadow Gear,1,0,하드 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24029,S_Ancient_Armor,Ancient Shadow Armor,Shadow Gear,1,0,에이션트 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24030,S_Critical_Armor,Critital Shadow Armor,Shadow Gear,1,0,크리티컬 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24031,S_Kingbird_Weapon,Kingbird's Shadow Weapon,Shadow Gear,1,0,킹버드 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24032,S_Cri_Hit_Weapon,Critical Hit Shadow Weapon,Shadow Gear,1,0,크리히트 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24033,S_Healing_Weapon,Healing Shadow Weapon,Shadow Gear,1,0,힐링 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24034,S_Lucky_Weapon,Lucky Shadow Weapon,Shadow Gear,1,0,럭키 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24035,S_Power_Earring,Power Shadow Earring,Shadow Gear,1,0,파워 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24036,S_Int_Pendant,Intelligent Shadow Pendant,Shadow Gear,1,0,인트 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24037,S_Dexterous_Armor,Dexterous Shadow Armor,Shadow Gear,1,0,덱스터러스 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24038,S_Vital_Shoes,Vital Shadow Shoes,Shadow Gear,1,0,바이탈 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24039,S_Athletic_Shield,Athletic Shadow Shield,Shadow Gear,1,0,어틀레틱 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24040,S_Lucky_Armor,Lucky Shadow Armor,Shadow Gear,1,0,럭키 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24041,S_Power_Pendant,Power Shadow Pendant,Shadow Gear,1,0,파워 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24042,S_Int_Earring,Intelligent Shadow Earring,Shadow Gear,1,0,인트 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24043,S_Dexterous_Weapon,Dexterous Shadow Weapon,Shadow Gear,1,0,덱스터러스 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24044,S_Vital_Shield,Vital Shadow Shield,Shadow Gear,1,0,바이탈 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24045,S_Athletic_Shoes,Athletic Shadow Shoes,Shadow Gear,1,0,어틀레틱 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24046,S_Resist_Spell_Pendant,Resist Spell Power Pendant (Shadow),Shadow Gear,1,0,레지스트 스펠파워 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24047,S_Rapid_Pendant,Rapid Pendant (Shadow),Shadow Gear,1,0,래피드 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24048,S_Caster_Pendant,Caster Pendant (Shadow),Shadow Gear,1,0,캐스터 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24049,S_Hard_Earring,Hard Earring (Shadow),Shadow Gear,1,0,하드 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24050,S_Wise_Earring,Wise Earring (Shadow),Shadow Gear,1,0,와이즈 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24051,S_Athena_Earring,Athena Earring (Shadow),Shadow Gear,1,0,아테나 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24052,S_Cranial_Shield,Cranial Shield (Shadow),Shadow Gear,1,0,크레이니얼 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24053,S_Safeguard_Shield,Safeguard Shield (Shadow),Shadow Gear,1,0,세이프가드 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24054,S_Brutal_Shield,Brutal Shield (Shadow),Shadow Gear,1,0,브루털 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24055,S_Gargantua_Shield,Gargantua Shield (Shadow),Shadow Gear,1,0,가간츄어 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24056,S_Homers_Shield,Homers Shield (Shadow),Shadow Gear,1,0,호머즈 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24057,S_Dragoon_Shield,Dragoon Shield (Shadow),Shadow Gear,1,0,드라군 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24058,S_Satanic_Shield,Satanic Shield (Shadow),Shadow Gear,1,0,사타닉 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24059,S_Flameguard_Shield,Flameguard Shield (Shadow),Shadow Gear,1,0,프레임가드 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24060,S_Requiem_Shield,Requiem Shield (Shadow),Shadow Gear,1,0,레퀴엠 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24061,S_Cadi_Shield,Cadi Shield (Shadow),Shadow Gear,1,0,카디 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24062,S_Bloody_Shoes,Bloody Shoes (Shadow),Shadow Gear,1,0,블러디 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24063,S_Liberation_Shoes,Liberation Shoes (Shadow),Shadow Gear,1,0,리버레이션 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24064,S_Chemical_Shoes,Chemical Shoes (Shadow),Shadow Gear,1,0,케미컬 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24065,S_Clamorous_Shoes,Clamorous Shoes (Shadow),Shadow Gear,1,0,클래머러스 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24066,S_Insecticide_Shoes,Insecticide Shoes (Shadow),Shadow Gear,1,0,인섹티사이드 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24067,S_Fisher_Shoes,Fisher Shoes (Shadow),Shadow Gear,1,0,피셔 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24068,S_Seraphim_Shoes,Seraphim Shoes (Shadow),Shadow Gear,1,0,세라핌 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24069,S_Beholder_Shoes,Beholder Shoes (Shadow),Shadow Gear,1,0,비홀더 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24070,S_Divine_Shoes,Divine Shoes (Shadow),Shadow Gear,1,0,디바인 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24071,S_Dragoon_Shoes,Dragoon Shoes (Shadow),Shadow Gear,1,0,드라군 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24072,S_Big_Armor,Large Shadow Armor,Shadow Gear,1,0,빅 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24073,S_Medium_Armor,Medium Shadow Armor,Shadow Gear,1,0,미디움 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24074,S_Small_Armor,Small Shadow Armor,Shadow Gear,1,0,스몰 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24075,S_Big_Weapon,Large Shadow Weapon,Shadow Gear,1,0,빅 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24076,S_Medium_Weapon,Medium Shadow Weapon,Shadow Gear,1,0,미디움 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24077,S_Small_Weapon,Small Shadow Weapon,Shadow Gear,1,0,스몰 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24078,S_Spiritual_Weapon,Spiritual Shadow Weapon,Shadow Gear,1,0,스피리츄얼 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24079,S_Spiritual_Earring,Spiritual Shadow Earring,Shadow Gear,1,0,스피리츄얼 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24080,S_Spiritual_Pendent,Spiritual Shadow Pendant,Shadow Gear,1,0,스피리츄얼 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24081,S_Malicious_Armor,Malicious Shas Shadow Armor,Shadow Gear,1,0,매리셔스 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24082,S_Malicious_Shoes,Malicious Shas Shadow Shoes,Shadow Gear,1,0,매리셔스 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24083,S_Malicious_Shield,Malicious Shas Shadow Shield,Shadow Gear,1,0,매리셔스 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24084,S_Gemstone_Armor,Gemstone Shadow Armor,Shadow Gear,1,0,젬스톤 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24085,S_Gemstone_Shoes,Gemstone Shadow Shoes,Shadow Gear,1,0,젬스톤 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24086,S_Gemstone_Shield,Gemstone Shadow Shield,Shadow Gear,1,0,젬스톤 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24087,S_Gemstone_Weapon,Gemstone Shadow Weapon,Shadow Gear,1,0,젬스톤 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24088,S_Gemstone_Earring,Gemstone Shadow Earring,Shadow Gear,1,0,젬스톤 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24089,S_Gemstone_Pendent,Gemstone Shadow Pendant,Shadow Gear,1,0,젬스톤 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24090,S_Stability_Shield,Stability Shadow Shield,Shadow Gear,1,0,스테빌리티 쉴드 쉐도우,쉴드쉐도우,Shadow Capsule,100000 all / 300000 selected
24091,S_Plasterer's_Armor,Harrods Plaster Shadow Armor,Shadow Gear,1,0,플라스터러즈 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24092,S_Plasterer's_Shoes,Harrods Plaster Shadow Shoes,Shadow Gear,1,0,플라스터러즈 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24093,S_Insomniac_Armor,Insomnia Shadow Armor,Shadow Gear,1,0,인솜니악 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24094,S_Insomniac_Shoes,Insomnia Shadow Shoes,Shadow Gear,1,0,인솜니악 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24095,S_Peerless_Armor,Peerless Shadow Armor,Shadow Gear,1,0,피어리스 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24096,S_Peerless_Shoes,Peerless Shadow Shoes,Shadow Gear,1,0,피어리스 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24097,S_Adurate_Armor,Andre Shadow Armor,Shadow Gear,1,0,애듀레이트 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
24098,S_Adurate_Shoes,Andre Shadow Shoes,Shadow Gear,1,0,애듀레이트 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24099,Unfreez_Weapon_S,Unfreezing Shadow Weapon,Shadow Gear,1,0,언프리징 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24100,Unfreeze_Earing_S,Unfreezing Shadow Earring,Shadow Gear,1,0,언프리징 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24101,Unfreeze_Pendent_S,Unfreezing Shadow Pendant,Shadow Gear,1,0,언프리징 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24102,Vitality_Earing_S,Vitality Shadow Earring,Shadow Gear,1,0,바이탈리티 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24103,Vitality_Pendant_S,Vitality Shadow Pendant,Shadow Gear,1,0,바이탈리티 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24104,S_Neutral_Weapon,Neutral Shadow Weapon,Shadow Gear,1,0,뉴트럴 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24105,S_Neutral_Earring,Neutral Shadow Earring,Shadow Gear,1,0,뉴트럴 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24106,S_Neutral_Pendent,Neutral Shadow Pendant,Shadow Gear,1,0,뉴트럴 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24107,S_Curse_Lift_Earring,Frozen Curse Shadow Earring,Shadow Gear,1,0,언커즈 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24108,S_Curse_Lift_Pendent,Frozen Curse Shadow Pendant,Shadow Gear,1,0,언커즈 펜던트 쉐도우,펜던트쉐도우,Shadow Capsule,100000 all / 300000 selected
24109,S_Caster_earring,Caster Shadow Earrings,Shadow Gear,1,0,캐스터 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
24110,S_Caster_Weapon,Caster Shadow Weapon,Shadow Gear,1,0,캐스터 웨폰 쉐도우,웨폰쉐도우,Shadow Capsule,100000 all / 300000 selected
24111,S_Spell_Flow_Shoes,Spellflow Shadow Shoes,Shadow Gear,1,0,스펠플로우 슈즈 쉐도우,슈즈쉐도우,Shadow Capsule,100000 all / 300000 selected
24112,S_Spell_Flow_Armor,Spellflow Shadow Armor,Shadow Gear,1,0,스펠플로우 아머 쉐도우,아머쉐도우,Shadow Capsule,100000 all / 300000 selected
